arm,seed,split_id,candidate_id,selection_score,is_score,oos_score,valid_for_selection,selection_status,gate_pass,gate_reason,clean_panel_w_star_invariance,policy_specification_frozen,leakage_audit_pass,candidate_values,is_cumulative_return,is_annualized_return,is_sharpe,is_sortino,is_calmar,is_max_drawdown,is_drawdown_duration,is_cvar_95,is_downside_deviation,is_realized_volatility,is_turnover,is_transaction_cost_paid,is_turnover_adjusted_net_return,is_constraint_violation_severity,is_infeasible_optimization_events,is_optimizer_recovery_success_rate,is_failed_rebalance_retention_rate,is_cash_ratio_due_to_infeasibility,is_exposure_drift,is_herfindahl_index,is_diversification_ratio,is_asset_class_cap_violation_severity,is_high_vol_return,is_normal_vol_return,is_stress_recovery_return,is_n_days,oos_cumulative_return,oos_annualized_return,oos_sharpe,oos_sortino,oos_calmar,oos_max_drawdown,oos_drawdown_duration,oos_cvar_95,oos_downside_deviation,oos_realized_volatility,oos_turnover,oos_transaction_cost_paid,oos_turnover_adjusted_net_return,oos_constraint_violation_severity,oos_infeasible_optimization_events,oos_optimizer_recovery_success_rate,oos_failed_rebalance_retention_rate,oos_cash_ratio_due_to_infeasibility,oos_exposure_drift,oos_herfindahl_index,oos_diversification_ratio,oos_asset_class_cap_violation_severity,oos_high_vol_return,oos_normal_vol_return,oos_stress_recovery_return,oos_n_days,chosen
Same-Budget Safe Configuration Search,0,1,Same-Budget Safe Configuration Search-0-0,0.16931090420751088,0.061927992401448875,-0.21240568023789547,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.08167498672090723,0.08167498672090723,0.8037003625056438,0.801633865945908,1.2799215678184832,-0.06381249349529694,57.0,-0.014124194940591004,0.10476229271398142,0.10449292501479497,0.073388843805225,0.01974699431945835,0.061927992401448875,0.002555510471891661,0.0,1.0,1.0,0.018091316506510913,0.018091316506510913,0.06006350190708127,1.703004910330122,0.0,0.0012142047957862461,0.0002489934617668189,0.0002678894959502345,252.0,-0.20314928302647584,-0.3650289348587805,-2.3798611625747945,-2.17989812252683,-1.7218772533438507,-0.21199474826088893,123.0,-0.0276428765862024,0.20039982845052412,0.18356163656259802,0.07710410927885472,0.00925639721141962,-0.21240568023789547,0.004881887056632511,0.0,1.0,1.0,0.010217962419889955,0.010217962419889955,0.060225274730500405,1.324759116057684,0.0,-0.0017757744016006153,-0.0016600794080206284,-0.002073032421978834,126.0,True
Random Legal Harness Patch,0,1,Random Legal Harness Patch-0-1,0.0,0.061927992401448875,-0.21240568023789547,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.08167498672090723,0.08167498672090723,0.8037003625056438,0.801633865945908,1.2799215678184832,-0.06381249349529694,57.0,-0.014124194940591004,0.10476229271398142,0.10449292501479497,0.073388843805225,0.01974699431945835,0.061927992401448875,0.002555510471891661,0.0,1.0,1.0,0.018091316506510913,0.018091316506510913,0.06006350190708127,1.703004910330122,0.0,0.0012142047957862461,0.0002489934617668189,0.0002678894959502345,252.0,-0.20314928302647584,-0.3650289348587805,-2.3798611625747945,-2.17989812252683,-1.7218772533438507,-0.21199474826088893,123.0,-0.0276428765862024,0.20039982845052412,0.18356163656259802,0.07710410927885472,0.00925639721141962,-0.21240568023789547,0.004881887056632511,0.0,1.0,1.0,0.010217962419889955,0.010217962419889955,0.060225274730500405,1.324759116057684,0.0,-0.0017757744016006153,-0.0016600794080206284,-0.002073032421978834,126.0,True
TASE Typed Portfolio Harness Reconstruction,0,1,TASE Typed Portfolio Harness Reconstruction-0-0,0.185964268214515,0.055021067970382184,-0.22449709335539328,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_50', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'risk_parity', 'constraint_repair': 'nearest_feasible', 'missing_policy': 'exclude_asset_this_rebalance', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.07475636079828507,0.07475636079828507,0.7966594022756242,0.7917022453505269,1.2787292407606063,-0.05846144626662242,44.0,-0.013747447534044284,0.09693896707681886,0.09633577119337862,0.0732959748246261,0.01973529282790289,0.055021067970382184,0.002462641491292781,0.0,1.0,1.0,0.032660194892605125,0.032660194892605125,0.059166729434541335,1.7102823257430668,0.0,0.0015636565585265562,0.00018411458090910454,0.00026771354960529594,252.0,-0.2152547448466321,-0.3841748845142755,-2.8213753444288754,-2.484180458465478,-1.6984923672042511,-0.2261858174532949,112.0,-0.025953591570317288,0.18934335481526104,0.16671410377961654,0.0770149111667376,0.009242348508761171,-0.22449709335539328,0.004792688944515387,0.0,1.0,1.0,0.044058897032688664,0.044058897032688664,0.056019340211916825,1.3339366003295183,0.0,-0.0019746997772863446,-0.0016783814957233877,-0.0021062630490067524,126.0,True
Unconstrained Portfolio Harness Search,0,1,,,,,False,NO_VALID_CANDIDATE,False,NO_VALID_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
Portfolio Strategy Tuning Baseline,0,1,Portfolio Strategy Tuning Baseline-0-4,0.21793756303658687,0.09946827501592687,-0.1545214241504686,False,STRATEGY_SELECTED,False,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,False,False,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': True, 'risk_aversion_lambda': 1.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'M', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.10297468503532259,0.10297468503532259,1.1222546668760425,1.1038257383112038,1.7579972319010866,-0.05857499839403413,55.0,-0.012610489615826436,0.09256373223612199,0.09104371146060335,0.013245317614251816,0.0035064100193957287,0.09946827501592687,0.0007453176142518165,0.0,1.0,1.0,0.18827888930695696,0.18827888930695696,0.028472026793470568,1.5751398369644003,0.0,0.0013722503926846866,0.00031297704972745564,0.0003779303058744241,252.0,-0.15231208676233698,-0.28142520175077634,-1.89302732243137,-1.7577924277542294,-1.7371551957464184,-0.16200348848500778,123.0,-0.02528205094458374,0.1799176932338332,0.16706465619272962,0.015694205638930984,0.0022093373881316297,-0.1545214241504686,0.004583094527819873,0.0,1.0,1.0,0.04893272617507575,0.04893272617507575,0.037572160483362184,1.3575732643232887,0.0,-0.0013051884466412464,-0.0011676935578569662,-0.0014728867302899861,126.0,True
Equal Weight ETF Portfolio,0,1,Equal Weight ETF Portfolio-0-1,,,-0.16759886689601036,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16634886689601036,-0.30502578827443416,-1.8718067694634422,-1.7325733092494209,-1.701392831956446,-0.17928004782039808,123.0,-0.02754073334012912,0.199949737864848,0.18507657129339172,0.007936507936507936,0.00125,-0.16759886689601036,0.005158730158730159,0.0,1.0,1.0,0.0,0.0,0.025641025641025616,1.3143989306153474,0.0,-0.0013354429658020204,-0.0014430076574753336,-0.001679683621852156,126.0,True
Risk Parity Fixed Portfolio,0,1,Risk Parity Fixed Portfolio-0-1,,,-0.1360111434589301,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1347611434589301,-0.2513617211315018,-2.0594880339200787,-1.9059554479231338,-1.7447802378846513,-0.14406497487399872,123.0,-0.020096497919112936,0.1469401249885454,0.1359858989844913,0.007936507936507936,0.0012499999999999998,-0.1360111434589301,0.005158730158730158,0.0,1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.05096194099190634,1.3286583687995395,0.0,-0.0010652815981443179,-0.0011914812612753634,-0.001314301566169725,126.0,True
60/40 Portfolio,0,1,60/40 Portfolio-0-1,,,-0.15289411378756326,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15164411378756326,-0.28029229032871106,-1.9369896900354606,-1.8096234619179916,-1.761870685629613,-0.15908789028324588,123.0,-0.024473041925776144,0.1742876006730241,0.1628273670850176,0.007936507936507936,0.00125,-0.15289411378756326,0.6951587301587301,0.0,1.0,1.0,0.0,0.0,0.5199999999999999,1.1837009040271649,0.049999999999999926,-0.0011198143409826204,-0.001480702573283469,-0.0015438502792608471,126.0,True
Fixed Safe Portfolio Harness,0,2,Fixed Safe Portfolio Harness-0-0,0.06636279190709513,-0.12827309539215223,-0.024524906486505037,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.10517130878251801,-0.10517130878251801,-0.8260265736951645,-0.7400520151424954,-0.724636330939014,-0.14513667655364815,63.0,-0.02050117175023048,0.13952482680317208,0.1250027935253817,0.07333900510994991,0.02310178660963422,-0.12827309539215223,0.0025056717766165832,0.0,1.0,1.0,0.03447412385716283,0.03447412385716283,0.058893331888640446,1.5970453519921548,0.0,-0.0008541723823140778,-0.0002249824322856932,-0.00040974456046863155,252.0,-0.018659762645736544,-0.03697133854947787,-0.1305788753814879,-0.14249933210360166,-0.2644431313544774,-0.1398082769634088,95.0,-0.020794514702575484,0.15900350740390895,0.17351882945071917,0.07723900851281582,0.005865143840768493,-0.024524906486505037,0.00501678629059361,0.0,1.0,1.0,0.019258019151287203,0.019258019151287203,0.05929013280031287,1.2624218893949248,0.0,0.000269601606749922,-0.0006741223360434901,-0.002603794566118175,126.0,True
Same-Budget Safe Configuration Search,0,2,Same-Budget Safe Configuration Search-0-0,0.06474986335643888,-0.1300714228602735,-0.014498157045090256,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1069556862683344,-0.1069556862683344,-0.7490776114032728,-0.6867675057337205,-0.7196614731983327,-0.148619441572994,64.0,-0.0221134962317324,0.15072459158891724,0.13818695184914206,0.07338329076806065,0.023115736591939103,-0.1300714228602735,0.0025499574347273134,0.0,1.0,1.0,0.017391453940861196,0.017391453940861196,0.06103689118043865,1.534517221870535,0.0,-0.0008231555128590928,-0.00023932159475663798,-0.00041076488816767616,252.0,-0.008618070127766275,-0.017161869122805484,-0.00011425447519023218,-0.0001272497892563198,-0.12177704334201678,-0.14092860732876833,96.0,-0.021447937613891518,0.16726587618698036,0.1862907116690917,0.07733388518935859,0.00588008691732398,-0.014498157045090256,0.005111662967136384,0.0,1.0,1.0,0.007162466870809206,0.007162466870809206,0.062072397995784526,1.2680629635663936,0.0,0.0003630933191391164,-0.0005902483576374649,-0.002288256347293974,126.0,True
Random Legal Harness Patch,0,2,Random Legal Harness Patch-0-1,0.0,-0.1300714228602735,-0.014498157045090256,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1069556862683344,-0.1069556862683344,-0.7490776114032728,-0.6867675057337205,-0.7196614731983327,-0.148619441572994,64.0,-0.0221134962317324,0.15072459158891724,0.13818695184914206,0.07338329076806065,0.023115736591939103,-0.1300714228602735,0.0025499574347273134,0.0,1.0,1.0,0.017391453940861196,0.017391453940861196,0.06103689118043865,1.534517221870535,0.0,-0.0008231555128590928,-0.00023932159475663798,-0.00041076488816767616,252.0,-0.008618070127766275,-0.017161869122805484,-0.00011425447519023218,-0.0001272497892563198,-0.12177704334201678,-0.14092860732876833,96.0,-0.021447937613891518,0.16726587618698036,0.1862907116690917,0.07733388518935859,0.00588008691732398,-0.014498157045090256,0.005111662967136384,0.0,1.0,1.0,0.007162466870809206,0.007162466870809206,0.062072397995784526,1.2680629635663936,0.0,0.0003630933191391164,-0.0005902483576374649,-0.002288256347293974,126.0,True
TASE Typed Portfolio Harness Reconstruction,0,2,TASE Typed Portfolio Harness Reconstruction-0-0,0.08412367851405185,-0.12728160449715079,-0.023916935002875842,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_50', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'risk_parity', 'constraint_repair': 'nearest_feasible', 'missing_policy': 'exclude_asset_this_rebalance', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.10418303516152672,-0.10418303516152672,-0.8119228824334881,-0.7328056766252986,-0.7340779101617093,-0.14192367556541285,49.0,-0.0207455840513211,0.13927697154224705,0.12570523331407613,0.07332879154166368,0.02309856933562406,-0.12728160449715079,0.002495458208330353,0.0,1.0,1.0,0.041411691427045996,0.041411691427045996,0.06026566206747756,1.57532356715514,0.0,-0.0007972848943008231,-0.00024193187185998804,-0.00040501172765610637,252.0,-0.01807136515872232,-0.035816156078744776,-0.12954213923821647,-0.13922900237763597,-0.2510363377547246,-0.14267319384550214,95.0,-0.020725226770889654,0.15827730931627496,0.17011292236418737,0.07711472916922872,0.005845569844153523,-0.023916935002875842,0.004892506947006499,0.0,1.0,1.0,0.025234446076525682,0.025234446076525682,0.0582508878368259,1.2588969279761835,0.0,0.00028083610915342037,-0.0006859085927401566,-0.002422270639230791,126.0,True
Unconstrained Portfolio Harness Search,0,2,,,,,False,NO_VALID_CANDIDATE,False,NO_VALID_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-4,0.1316851638090245,-0.05791057245021721,0.008182638889485384,False,STRATEGY_SELECTED,False,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,False,False,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': True, 'risk_aversion_lambda': 1.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'M', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.052989624036397176,-0.052989624036397176,-0.36831743553309476,-0.3372496983605079,-0.42579698873280025,-0.12444809483997943,64.0,-0.02014244871703345,0.13775585789888303,0.1261360908873315,0.01562205845657154,0.004920948413820035,-0.05791057245021721,0.001733169567682654,0.0,1.0,1.0,0.11593296743037904,0.11593296743037904,0.03369305697881759,1.4658652509535686,0.0,-0.00042210299233902437,-8.55196634309185e-05,-0.0001843576250944099,252.0,0.010086268162643464,0.0202742691307356,0.20312028091127501,0.2246773944744575,0.1589821014090787,-0.12752548212057935,96.0,-0.01965214942455787,0.15231616220781,0.16848144512043137,0.01875320173433702,0.0019036292731580808,0.008182638889485384,0.004864312845448133,0.0,1.0,1.0,0.0336638020689702,0.0336638020689702,0.03634536412661305,1.3228176670371128,0.0,0.00033996089954644617,-0.00019595731112547897,-0.0018520512881063718,126.0,True
Equal Weight ETF Portfolio,0,2,Equal Weight ETF Portfolio-0-2,,,0.011885552840766618,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013135552840766618,0.026443648429965716,0.2332049140014556,0.2657569177190651,0.1872833143524908,-0.1411959657025048,96.0,-0.02123269223140445,0.16226811295836535,0.18491837416271215,0.007936507936507936,0.00125,0.011885552840766618,0.005158730158730159,0.0,1.0,1.0,0.0,0.0,0.025641025641025616,1.2775334601587778,0.0,0.0005244460528870827,-0.00040301781985917304,-0.0011568231169528473,126.0,True
Risk Parity Fixed Portfolio,0,2,Risk Parity Fixed Portfolio-0-2,,,0.0043647500278727065,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005614750027872706,0.011261025473620956,0.14987319829075657,0.16853139746937842,0.09986980538698165,-0.1127570583519818,95.0,-0.01541658694722626,0.12294365049942128,0.1382493031773261,0.007936507936507936,0.0012499999999999998,0.0043647500278727065,0.005158730158730158,0.0,1.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.05096194099190634,1.2737895297614261,0.0,0.0004233285893581666,-0.00047207702824187124,-0.0012045461579035437,126.0,True
60/40 Portfolio,0,2,60/40 Portfolio-0-2,,,-0.014673275570737413,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013423275570737414,-0.02666636681442691,-0.0893469295263285,-0.10283042708563707,-0.19897697855249985,-0.1340173471746181,94.0,-0.018387342125142925,0.13895417194304782,0.1599239830846576,0.007936507936507936,0.00125,-0.014673275570737413,0.6951587301587301,0.0,1.0,1.0,0.0,0.0,0.5199999999999999,1.1381445390608398,0.049999999999999926,0.00038721647671788355,-0.0007780675751481716,-1.7506874205268683e-05,126.0,True
Fixed Safe Portfolio Harness,0,3,Fixed Safe Portfolio Harness-0-0,-0.08061395783970139,-0.19342700656699083,0.10677543898457496,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1732391774978792,-0.1732391774978792,-1.2624246487669077,-1.1498360695587613,-0.772006591917937,-0.22440116355417628,126.0,-0.02269339191346715,0.15651800873798813,0.1425590447384251,0.07325501291781465,0.020187829069111617,-0.19342700656699083,0.0024216795844813296,0.0,1.0,1.0,0.03761966719224882,0.03761966719224882,0.05867284147668447,1.5120217381183412,0.0,-0.0013317172351591448,-0.00029423262664146264,-0.0004732976414445857,252.0,0.11179206665430419,0.23608159947544882,1.421449076048687,1.5450312002813986,2.903397835066722,-0.0813121772786689,40.0,-0.017845645608878895,0.14527357507473226,0.157903796800664,0.07962901063062258,0.005016627669729223,0.10677543898457496,0.004629010630622596,0.0,1.0,1.0,0.013993394161660996,0.013993394161660996,0.05850711652020547,1.29516065976813,0.0,0.0022071540184034214,2.4584238332508365e-05,0.0,126.0,True
Same-Budget Safe Configuration Search,0,3,Same-Budget Safe Configuration Search-0-0,-0.06759766894740876,-0.18698675125073502,0.11545010047743452,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1667884037615055,-0.1667884037615055,-1.0868141174544421,-1.0065069828217172,-0.778997782696405,-0.2141063908862333,127.0,-0.02410222402334752,0.16901502443170768,0.15652612490049658,0.07328840472771272,0.020198347489229516,-0.18698675125073502,0.0024550713943794146,0.0,1.0,1.0,0.01712481768473897,0.01712481768473897,0.06126719781809146,1.4801557802431404,0.0,-0.0012190399538191748,-0.00030515151335160713,-0.00048578684365045265,252.0,0.12049264050104314,0.2555037574169998,1.4501654358140577,1.6294219435870665,3.2040903816037365,-0.07974299317022171,40.0,-0.018307633222286835,0.1481705678525812,0.16648609095914835,0.08004031783505741,0.005042540023608617,0.11545010047743452,0.005040317835057432,0.0,1.0,1.0,0.0069202205143295515,0.0069202205143295515,0.058832861769711225,1.291947123304018,0.0,0.0021765468650631423,0.00015643215885814384,0.0,126.0,True
Random Legal Harness Patch,0,3,Random Legal Harness Patch-0-1,0.0,-0.18698675125073502,0.11545010047743452,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1667884037615055,-0.1667884037615055,-1.0868141174544421,-1.0065069828217172,-0.778997782696405,-0.2141063908862333,127.0,-0.02410222402334752,0.16901502443170768,0.15652612490049658,0.07328840472771272,0.020198347489229516,-0.18698675125073502,0.0024550713943794146,0.0,1.0,1.0,0.01712481768473897,0.01712481768473897,0.06126719781809146,1.4801557802431404,0.0,-0.0012190399538191748,-0.00030515151335160713,-0.00048578684365045265,252.0,0.12049264050104314,0.2555037574169998,1.4501654358140577,1.6294219435870665,3.2040903816037365,-0.07974299317022171,40.0,-0.018307633222286835,0.1481705678525812,0.16648609095914835,0.08004031783505741,0.005042540023608617,0.11545010047743452,0.005040317835057432,0.0,1.0,1.0,0.0069202205143295515,0.0069202205143295515,0.058832861769711225,1.291947123304018,0.0,0.0021765468650631423,0.00015643215885814384,0.0,126.0,True
