arm,seed,split_id,candidate_id,selection_score,is_score,oos_score,dsr,leakage_audit_pass,pi_invariance_pass,constraint_violations,candidate_values,is_cumulative_return,is_annualized_return,is_sharpe,is_max_drawdown,is_calmar,is_sortino,is_turnover,is_cost_paid,is_leakage_violations,is_pi_invariance_pass,is_constraint_violations,is_n_days,oos_cumulative_return,oos_annualized_return,oos_sharpe,oos_max_drawdown,oos_calmar,oos_sortino,oos_turnover,oos_cost_paid,oos_leakage_violations,oos_pi_invariance_pass,oos_constraint_violations,oos_n_days
MetaHarness Unconstrained,0,0,MetaHarness Unconstrained-0-10,15.35927413399629,0.46527905939348996,0.5690544719571381,16.35927413399629,False,True,2,"{'missing_policy': 'drop_missing', 'data_sanitizer': 'raw', 'control_flow': 'skip_errors', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 3, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.6951302818446994,0.0868442176434836,0.46527905939348996,-0.3880009612452965,0.22382474869329042,0.5817939837310276,0.05280734710916301,0.042166666666666665,1,False,2,1597,0.13186400860600056,0.06042873366828516,0.5690544719571381,-0.13048502270270756,0.46310858071400146,0.8336886484909533,0.046365914786967416,0.012333333333333333,1,False,2,532
MetaHarness Unconstrained,0,0,MetaHarness Unconstrained-0-11,92.94890960203806,2.4199648323208143,4.0783460298628915,94.44890960203806,False,True,3,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'loose', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': True, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 3, 'threshold': -999.0, 'policy_risk_rule': 'none'}",40.56872950561326,0.8006723810729135,2.4199648323208143,-0.2733367802000797,2.929252259746492,3.3070623934344883,0.30098100605301603,0.24033333333333334,1,False,3,1597,1.566693222146041,0.5628380734040535,4.0783460298628915,-0.042529186665913876,13.234160291505285,6.446724740423057,0.29699248120300753,0.079,1,False,3,532
Constrained Safe Search,0,0,Constrained Safe Search-0-0,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-1,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-2,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-3,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-4,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-5,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-6,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-7,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-8,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-9,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-10,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Constrained Safe Search,0,0,Constrained Safe Search-0-11,11.557959917195157,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Random Legal Patch,0,0,Random Legal Patch-0-0,1.0,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Random Legal Patch,0,0,Random Legal Patch-0-1,0.0,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Random Legal Patch,0,0,Random Legal Patch-0-2,0.0,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'ffill_one', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Random Legal Patch,0,0,Random Legal Patch-0-3,0.0,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
Random Legal Patch,0,0,Random Legal Patch-0-4,0.0,0.3450958809897988,0.4305396269611574,11.557959917195157,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'strict', 'risk_floor': 0.02, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3480598897418745,0.04825652313839335,0.3450958809897988,-0.3847395141313289,0.12542648042623775,0.4593997595396238,0.1474639949906074,0.11775,0,True,0,1597,0.08334163967621278,0.0386466822491871,0.4305396269611574,-0.07821839165211841,0.49408689481970985,0.5852350416602035,0.15601503759398497,0.0415,0,True,0,532
