arm,seed,split_id,candidate_id,selection_score,is_score,oos_score,valid_for_selection,selection_status,gate_pass,gate_reason,clean_panel_w_star_invariance,policy_specification_frozen,leakage_audit_pass,candidate_values,is_cumulative_return,is_annualized_return,is_sharpe,is_sortino,is_calmar,is_max_drawdown,is_drawdown_duration,is_cvar_95,is_downside_deviation,is_realized_volatility,is_turnover,is_transaction_cost_paid,is_turnover_adjusted_net_return,is_constraint_violation_severity,is_infeasible_optimization_events,is_optimizer_recovery_success_rate,is_failed_rebalance_retention_rate,is_cash_ratio_due_to_infeasibility,is_exposure_drift,is_herfindahl_index,is_diversification_ratio,is_asset_class_cap_violation_severity,is_high_vol_return,is_normal_vol_return,is_stress_recovery_return,is_n_days,oos_cumulative_return,oos_annualized_return,oos_sharpe,oos_sortino,oos_calmar,oos_max_drawdown,oos_drawdown_duration,oos_cvar_95,oos_downside_deviation,oos_realized_volatility,oos_turnover,oos_transaction_cost_paid,oos_turnover_adjusted_net_return,oos_constraint_violation_severity,oos_infeasible_optimization_events,oos_optimizer_recovery_success_rate,oos_failed_rebalance_retention_rate,oos_cash_ratio_due_to_infeasibility,oos_exposure_drift,oos_herfindahl_index,oos_diversification_ratio,oos_asset_class_cap_violation_severity,oos_high_vol_return,oos_normal_vol_return,oos_stress_recovery_return,oos_n_days,chosen
Random Legal Harness Patch,0,1,Random Legal Harness Patch-0-1,0.0,0.0600050667904375,-0.2098125304031637,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.0797431801186998,0.0797431801186998,0.7994198001526587,0.7974766228206458,1.2772590004036355,-0.062433053980046,57.0,-0.0138553705870952,0.1028160995102986,0.1025661808644304,0.0733183597481131,0.0197381133282622,0.0600050667904375,0.0024850264147798,0.0,1.0,1.0,0.0360552978132121,0.0160552978132121,0.0585106057323373,1.703378543746273,0.0,0.0011959397167952,0.0002420989653894,0.0002612026007043,252.0,-0.2005738002930785,-0.3609177512221494,-2.389290379751647,-2.1872354273890178,-1.7243590929950323,-0.2093054472750642,123.0,-0.0271620865040912,0.1970480570553149,0.180384307802033,0.0769919372068901,0.0092387301100852,-0.2098125304031637,0.0047697149846679,0.0,1.0,1.0,0.0279027809815374,0.0079027809815374,0.0587474671366382,1.3242079766032413,0.0,-0.0017548231149078,-0.001632812966351,-0.0020420415306053,126.0,True
TASE Typed Portfolio Harness Reconstruction,0,1,TASE Typed Portfolio Harness Reconstruction-0-0,0.186717432771657,0.0538636179573425,-0.2225780466539328,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_50', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'risk_parity', 'constraint_repair': 'nearest_feasible', 'missing_policy': 'exclude_asset_this_rebalance', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.0735901080275116,0.0735901080275116,0.7974385372688697,0.7925557273581779,1.2864182728701172,-0.0572054281095723,44.0,-0.0135094731706201,0.0952647899728164,0.0946814724644698,0.0732261116680089,0.0197264900701691,0.0538636179573425,0.0023927783346755,0.0,1.0,1.0,0.0497141005113954,0.0297141005113954,0.057851249694855,1.709127950074307,0.0,0.0015513215056342,0.0001798851381938,0.0002649403257781,252.0,-0.2133496061682798,-0.3811811578843995,-2.8362126172448536,-2.494720092509892,-1.7003055583991222,-0.2241839156506025,112.0,-0.0255870929216577,0.1867658033737819,0.1642783758302776,0.0769266062581144,0.009228440485653,-0.2225780466539328,0.0047043840358922,0.0,1.0,1.0,0.0593052371189935,0.0393052371189934,0.0550525348113474,1.332184091512164,0.0,-0.0019594931526922,-0.0016566249765169,-0.002084832529936,126.0,True
Unconstrained Portfolio Harness Search,0,1,,,,,False,NO_VALID_CANDIDATE,False,NO_VALID_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
Portfolio Strategy Tuning Baseline,0,1,Portfolio Strategy Tuning Baseline-0-4,0.2181281333607056,0.0981730442788061,-0.15195274313561,False,STRATEGY_SELECTED,False,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,False,False,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': True, 'risk_aversion_lambda': 1.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'M', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.101678218165099,0.101678218165099,1.1231292684981258,1.104665471038263,1.7573026771882816,-0.0578603899515968,55.0,-0.0124353117527606,0.0913286888137523,0.0898272815761091,0.0132355070340703,0.0035051738862928,0.0981730442788061,0.0007355070340703,0.0,1.0,1.0,0.1979867378800917,0.1779867378800916,0.0279358020904895,1.577149649894887,0.0,0.0013535797210657,0.0003091691094969,0.0003723581150755,252.0,-0.1497612875276173,-0.277094131813305,-1.8937420228851096,-1.7581166780911048,-1.7396028428791934,-0.1592858582334173,123.0,-0.0248375836781722,0.1767523646249784,0.1640937764404606,0.0155806705269382,0.0021914556079927,-0.15195274313561,0.0044695594158271,0.0,1.0,1.0,0.06474838252767,0.04474838252767,0.0365942563407547,1.358279370940435,0.0,-0.0012812832163847,-0.0011494126686701,-0.0014469425125833,126.0,True
Equal Weight ETF Portfolio,0,1,Equal Weight ETF Portfolio-0-1,,,-0.1643909886593777,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1631659886593777,-0.2997088374635632,-1.8718067694634408,-1.7325733092494198,-1.703902445758548,-0.1758955380395255,123.0,-0.0269899186733265,0.1959507431075511,0.1813750398675239,0.0077777777777777,0.001225,-0.1643909886593777,0.005,0.0,1.0,1.0,0.02,0.0,0.024625641025641,1.314398930615347,0.0,-0.0013087341064859,-0.0014141475043258,-0.0016460899494151,126.0,True
Risk Parity Fixed Portfolio,0,1,Risk Parity Fixed Portfolio-0-1,,,-0.1333970772635437,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1321720772635437,-0.2468746965189273,-2.05948803392008,-1.9059554479231344,-1.7468899388654522,-0.1413224102024792,123.0,-0.0196945679607306,0.1440013224887744,0.1332661810048014,0.0077777777777777,0.001225,-0.1333970772635437,0.005,0.0,1.0,1.0,0.0199999999999997,2.220446049250313e-16,0.0489438481286268,1.3286583687995406,0.0,-0.0010439759661814,-0.0011676516360498,-0.0012880155348463,126.0,True
60/40 Portfolio,0,1,60/40 Portfolio-0-1,,,-0.1528941137875632,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1516441137875632,-0.280292290328711,-1.9369896900354608,-1.809623461917992,-1.761870685629613,-0.1590878902832458,123.0,-0.0244730419257761,0.1742876006730241,0.1628273670850176,0.0079365079365079,0.00125,-0.1528941137875632,0.6951587301587301,0.0,1.0,1.0,0.0,0.02,0.5199999999999999,1.1837009040271649,0.0499999999999999,-0.0011198143409826,-0.0014807025732834,-0.0015438502792608,126.0,True
Fixed Safe Portfolio Harness,0,2,Fixed Safe Portfolio Harness-0-0,0.0679764247849449,-0.1269558348958706,-0.0246980916837981,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1038769942190631,-0.1038769942190631,-0.831395813217367,-0.7415628409472536,-0.7255833124498283,-0.1431634278747913,63.0,-0.0201460828697499,0.1376641514266048,0.1227894314664002,0.0732661608787539,0.0230788406768074,-0.1269558348958706,0.0024328275454205,0.0,1.0,1.0,0.0515160675920051,0.0315160675920051,0.0575296240497178,1.5968103457887883,0.0,-0.0008418839017732,-0.0002235236544791,-0.0004051056318591,252.0,-0.0188547671546691,-0.0373540320648815,-0.1379122636296429,-0.150412436899166,-0.2707925594614657,-0.1379433472587605,95.0,-0.0204984947625644,0.1565037675243561,0.1706890485131537,0.077100473200819,0.005843324529129,-0.0246980916837981,0.0048782509785968,0.0,1.0,1.0,0.0365730683237578,0.0165730683237578,0.0578845525223826,1.2609149261113253,0.0,0.0002579975372875,-0.0006644555091051,-0.0025671982717481,126.0,True
Same-Budget Safe Configuration Search,0,2,Same-Budget Safe Configuration Search-0-0,0.066522507649856,-0.128719121469115,-0.0146203388495255,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1056274851956294,-0.1056274851956294,-0.7544660646424697,-0.6915346047348885,-0.7213847039743645,-0.1464232393807217,64.0,-0.0217199602831226,0.1480349820070255,0.135687100542656,0.0733067818205889,0.0230916362734855,-0.128719121469115,0.0024734484872556,0.0,1.0,1.0,0.0351674229229951,0.0151674229229951,0.0594944350529526,1.5346396854220137,0.0,-0.0008126601899085,-0.0002372722399771,-0.0004062353681316,252.0,-0.0087617420682433,-0.0174467160124162,-0.0049444863718786,-0.0055046299097933,-0.1257423163038799,-0.1387497584365548,96.0,-0.0210964263138129,0.1644287170508232,0.183056270324598,0.0771974398811572,0.0058585967812822,-0.0146203388495255,0.004975217658935,0.0,1.0,1.0,0.0254176520987151,0.0054176520987151,0.0604506923702735,1.2668265448391614,0.0,0.0003519102334327,-0.0005812824546814,-0.0022559327848424,126.0,True
Random Legal Harness Patch,0,2,Random Legal Harness Patch-0-1,0.0,-0.128719121469115,-0.0146203388495255,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1056274851956294,-0.1056274851956294,-0.7544660646424697,-0.6915346047348885,-0.7213847039743645,-0.1464232393807217,64.0,-0.0217199602831226,0.1480349820070255,0.135687100542656,0.0733067818205889,0.0230916362734855,-0.128719121469115,0.0024734484872556,0.0,1.0,1.0,0.0351674229229951,0.0151674229229951,0.0594944350529526,1.5346396854220137,0.0,-0.0008126601899085,-0.0002372722399771,-0.0004062353681316,252.0,-0.0087617420682433,-0.0174467160124162,-0.0049444863718786,-0.0055046299097933,-0.1257423163038799,-0.1387497584365548,96.0,-0.0210964263138129,0.1644287170508232,0.183056270324598,0.0771974398811572,0.0058585967812822,-0.0146203388495255,0.004975217658935,0.0,1.0,1.0,0.0254176520987151,0.0054176520987151,0.0604506923702735,1.2668265448391614,0.0,0.0003519102334327,-0.0005812824546814,-0.0022559327848424,126.0,True
TASE Typed Portfolio Harness Reconstruction,0,2,TASE Typed Portfolio Harness Reconstruction-0-0,0.085257574650907,-0.1260074835516699,-0.0242193573541084,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_50', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'risk_parity', 'constraint_repair': 'nearest_feasible', 'missing_policy': 'exclude_asset_this_rebalance', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1029312503676488,-0.1029312503676488,-0.8157651835587602,-0.7358342664920322,-0.732516685063109,-0.1405172775808935,49.0,-0.0204393202179015,0.1371469011747682,0.1237088704709614,0.0732578831238765,0.0230762331840211,-0.1260074835516699,0.0024245497905432,0.0,1.0,1.0,0.0575928412673193,0.0375928412673193,0.0590396288723081,1.5734815629745562,0.0,-0.0007894094762124,-0.0002387701583588,-0.0004004658310618,252.0,-0.0183945683789999,-0.0364507766121502,-0.1381173782213876,-0.1483167785918272,-0.2586055938374654,-0.1409512302934161,95.0,-0.0204429793337005,0.1559801941297713,0.167498689993763,0.0769827871435457,0.0058247889751084,-0.0242193573541084,0.0047605649213235,0.0,1.0,1.0,0.0419780297660762,0.0219780297660761,0.0569659446068296,1.2565528361168137,0.0,0.000266865373669,-0.0006746403980189,-0.002385165873689,126.0,True
Unconstrained Portfolio Harness Search,0,2,,,,,False,NO_VALID_CANDIDATE,False,NO_VALID_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-4,0.1333695179396752,-0.0567448382155815,0.0081466693838102,False,STRATEGY_SELECTED,False,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,False,False,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': True, 'risk_aversion_lambda': 1.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'M', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.0518337889613647,-0.0518337889613647,-0.3663965275137502,-0.3355557426093044,-0.4237037084147319,-0.12233499006959,64.0,-0.0198076461308892,0.1355613628449664,0.1241507229537403,0.0155906325530694,0.0049110492542168,-0.0567448382155815,0.0017017436641805,0.0,1.0,1.0,0.1281457699102833,0.1081457699102833,0.0329893113374839,1.468307657796627,0.0,-0.0004108160459401,-8.47640807809204e-05,-0.0001805094991213,252.0,0.0100295853895753,0.0201597633622374,0.20311286267202,0.2246672311446854,0.1608520670800385,-0.12533108046542,96.0,-0.0193005927468644,0.149596243282871,0.1654714198099836,0.0186216889254925,0.001882916005765,0.0081466693838102,0.0047328000366036,0.0,1.0,1.0,0.0504581350280138,0.0304581350280138,0.0352927016392065,1.3231782627131885,0.0,0.0003336917780873,-0.0001921514959752,-0.0018275120712898,126.0,True
Equal Weight ETF Portfolio,0,2,Equal Weight ETF Portfolio-0-2,,,0.0118144472254171,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0130394472254171,0.0262489216347787,0.2332049140014557,0.2657569177190652,0.1895005935979618,-0.1385163029645575,96.0,-0.0208080383867763,0.159022750699198,0.1812200066794579,0.0077777777777777,0.001225,0.0118144472254171,0.005,0.0,1.0,1.0,0.02,0.0,0.024625641025641,1.2775334601587778,0.0,0.0005139571318293,-0.0003949574634619,-0.0011336866546137,126.0,True
Risk Parity Fixed Portfolio,0,2,Risk Parity Fixed Portfolio-0-2,,,0.0043706498462286,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055956498462286,0.0112226109896589,0.1498731982907567,0.1685313974693785,0.1014739904388384,-0.1105959363687698,95.0,-0.0151082552082817,0.1204847774894328,0.1354843171137795,0.0077777777777777,0.001225,0.0043706498462286,0.005,0.0,1.0,1.0,0.0199999999999997,2.220446049250313e-16,0.0489438481286268,1.2737895297614266,0.0,0.000414862017571,-0.000462635487677,-0.0011804552347454,126.0,True
60/40 Portfolio,0,2,60/40 Portfolio-0-2,,,-0.0146732755707374,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0134232755707374,-0.0266663668144269,-0.0893469295263285,-0.102830427085637,-0.1989769785524998,-0.1340173471746181,94.0,-0.0183873421251429,0.1389541719430478,0.1599239830846576,0.0079365079365079,0.00125,-0.0146732755707374,0.6951587301587301,0.0,1.0,1.0,0.0,0.02,0.5199999999999999,1.1381445390608398,0.0499999999999999,0.0003872164767178,-0.0007780675751481,-1.7506874205268683e-05,126.0,True
Fixed Safe Portfolio Harness,0,3,Fixed Safe Portfolio Harness-0-0,-0.0784662138327274,-0.1913912628080132,0.1045351955540594,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1712245482170071,-0.1712245482170071,-1.2690150656693775,-1.1552828120976832,-0.7714458999854341,-0.221952761976232,126.0,-0.0223200007523736,0.1539688425449286,0.1401697759174388,0.0731879828285907,0.0201667145910061,-0.1913912628080132,0.0023546494952574,0.0,1.0,1.0,0.0541138244708375,0.0341138244708374,0.0573979465153099,1.5112648504030084,0.0,-0.001316111282472,-0.0002908947105238,-0.0004669612947807,252.0,0.1095455658947133,0.2310913627966195,1.4173046834275445,1.5399997412208248,2.881469101497637,-0.0801991465660729,40.0,-0.0175695843866548,0.1428473163944807,0.1552135069148212,0.0795296879468872,0.0050103703406538,0.1045351955540594,0.0045296879468872,0.0,1.0,1.0,0.0323959907954342,0.0123959907954342,0.0570111604307122,1.2933545297393831,0.0,0.0021698493908333,1.973612630427439e-05,0.0,126.0,True
Same-Budget Safe Configuration Search,0,3,Same-Budget Safe Configuration Search-0-0,-0.0652724681730901,-0.1848348941820086,0.1131808993715237,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1646568251746446,-0.1646568251746446,-1.092322937543408,-1.011240832145004,-0.7788643330615055,-0.2114062978431983,127.0,-0.0236857936692831,0.1661206950779959,0.1537897119554933,0.0732240285948062,0.0201780690073639,-0.1848348941820086,0.0023906952614729,0.0,1.0,1.0,0.0346485364964438,0.0146485364964438,0.0597673474368165,1.4799151673838538,0.0,-0.0012050868357153,-0.000300461151228,-0.000478941794329,252.0,0.1182155871559595,0.2504060993585475,1.4488002774907371,1.627792856856784,3.1858686359301203,-0.0785990032779367,40.0,-0.0180006438335044,0.1455160047125722,0.1634938346641624,0.079915679118029,0.0050346877844358,0.1131808993715237,0.004915679118029,0.0,1.0,1.0,0.0255706220960679,0.0055706220960679,0.0573192526439391,1.2908663056111278,0.0,0.0021407178573081,0.0001499876795963,0.0,126.0,True
Random Legal Harness Patch,0,3,Random Legal Harness Patch-0-1,0.0,-0.1848348941820086,0.1131808993715237,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1646568251746446,-0.1646568251746446,-1.092322937543408,-1.011240832145004,-0.7788643330615055,-0.2114062978431983,127.0,-0.0236857936692831,0.1661206950779959,0.1537897119554933,0.0732240285948062,0.0201780690073639,-0.1848348941820086,0.0023906952614729,0.0,1.0,1.0,0.0346485364964438,0.0146485364964438,0.0597673474368165,1.4799151673838538,0.0,-0.0012050868357153,-0.000300461151228,-0.000478941794329,252.0,0.1182155871559595,0.2504060993585475,1.4488002774907371,1.627792856856784,3.1858686359301203,-0.0785990032779367,40.0,-0.0180006438335044,0.1455160047125722,0.1634938346641624,0.079915679118029,0.0050346877844358,0.1131808993715237,0.004915679118029,0.0,1.0,1.0,0.0255706220960679,0.0055706220960679,0.0573192526439391,1.2908663056111278,0.0,0.0021407178573081,0.0001499876795963,0.0,126.0,True
TASE Typed Portfolio Harness Reconstruction,0,3,TASE Typed Portfolio Harness Reconstruction-0-3,-0.0652724681730901,-0.1848348941820086,0.1131808993715237,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.02, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1646568251746446,-0.1646568251746446,-1.092322937543408,-1.011240832145004,-0.7788643330615055,-0.2114062978431983,127.0,-0.0236857936692831,0.1661206950779959,0.1537897119554933,0.0732240285948062,0.0201780690073639,-0.1848348941820086,0.0023906952614729,0.0,1.0,1.0,0.0346485364964438,0.0146485364964438,0.0597673474368165,1.4799151673838538,0.0,-0.0012050868357153,-0.000300461151228,-0.000478941794329,252.0,0.1182155871559595,0.2504060993585475,1.4488002774907371,1.627792856856784,3.1858686359301203,-0.0785990032779367,40.0,-0.0180006438335044,0.1455160047125722,0.1634938346641624,0.079915679118029,0.0050346877844358,0.1131808993715237,0.004915679118029,0.0,1.0,1.0,0.0255706220960679,0.0055706220960679,0.0573192526439391,1.2908663056111278,0.0,0.0021407178573081,0.0001499876795963,0.0,126.0,True
Unconstrained Portfolio Harness Search,0,3,,,,,False,NO_VALID_CANDIDATE,False,NO_VALID_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
